run_id,input_generation,review_id,text,expected_sentiment,predicted_sentiment,sentiment_confidence,sentiment_correct,expected_topic,predicted_topic,topic_confidence,topic_correct,linguistic_level,flagprofanity,hasemoji,hasspellingerror,hasslang,length_class,mixed_sentiment,goldtest,template_family,input_timestamp,sentiment_lstm_accuracy,sentiment_lstm_macro_f1,sentiment_lstm_weighted_f1,sentiment_lstm_log_loss,sentiment_lstm_brier_score,sentiment_baseline_accuracy,sentiment_baseline_macro_f1,sentiment_baseline_weighted_f1,sentiment_baseline_log_loss,sentiment_baseline_brier_score,sentiment_delta_accuracy,sentiment_delta_macro_f1,sentiment_delta_weighted_f1,sentiment_delta_log_loss,sentiment_delta_brier_score,sentiment_accuracy_ci95_low,sentiment_accuracy_ci95_high,sentiment_mcnemar_p_value,topic_lstm_accuracy,topic_lstm_macro_f1,topic_lstm_weighted_f1,topic_lstm_log_loss,topic_lstm_brier_score,topic_baseline_accuracy,topic_baseline_macro_f1,topic_baseline_weighted_f1,topic_baseline_log_loss,topic_baseline_brier_score,topic_delta_accuracy,topic_delta_macro_f1,topic_delta_weighted_f1,topic_delta_log_loss,topic_delta_brier_score,topic_accuracy_ci95_low,topic_accuracy_ci95_high,topic_mcnemar_p_value,benchmark_sentiment_accuracy,benchmark_topic_accuracy,external_full_label_space_accuracy,external_binary_restricted_accuracy,external_neutral_prediction_rate,external_binary_ci95_low,external_binary_ci95_high
20260818T224445Z_github-32194048388,0,12001,"Under a representative operating profile, after using it for work and at home, I noticed that the spin program on this front-loading washer has not given me trouble. the behavior persisted across several attempts. it has earned my confidence. Damn, I did not expect this part to be this solid.",positive,negative,0.9963699579238892,False,washing_machine,washing_machine,0.9896461963653564,True,technical,1,0,0,0,long,0,0,noticed,2026-08-18T22:44:45Z,0.7753968253968253,0.7751497062903335,0.7743950134626484,1.3598625723257347,0.4106371101106923,0.8204761904761905,0.8204378544146588,0.8200707591773474,0.4660999170328733,0.25365443134565074,-0.04507936507936516,-0.045288148124325245,-0.04567574571469901,0.8937626552928615,0.15698267876504157,0.6868328515193265,0.8639607992743241,0.00020464819483944206,0.6288888888888889,0.624346038851494,0.6243847656610643,1.8880654093927844,0.6398352729844793,0.6961904761904761,0.703932433742184,0.7041552511482699,0.8198432734935611,0.41922553220915254,-0.0673015873015872,-0.07958639489068997,-0.07977048548720567,1.0682221358992234,0.22060974077532675,0.4427811444565849,0.814996633321193,3.1863388322112945e-50,0.7843499691928527,0.5434380776340111,0.314,0.631,0.537,0.600644550435556,0.6603528388412285
20260818T224445Z_github-32194048388,0,12002,"Under ordinary operating conditions, outside my normal routine, I noticed that the streaming menu on this screen unit feels ordinary after more use. I noticed the change only in the new situation.",neutral,neutral,0.980527400970459,True,television,television,0.9953396320343018,True,technical,0,0,0,0,medium,0,0,noticed,2026-08-18T22:44:45Z,0.7753968253968253,0.7751497062903335,0.7743950134626484,1.3598625723257347,0.4106371101106923,0.8204761904761905,0.8204378544146588,0.8200707591773474,0.4660999170328733,0.25365443134565074,-0.04507936507936516,-0.045288148124325245,-0.04567574571469901,0.8937626552928615,0.15698267876504157,0.6868328515193265,0.8639607992743241,0.00020464819483944206,0.6288888888888889,0.624346038851494,0.6243847656610643,1.8880654093927844,0.6398352729844793,0.6961904761904761,0.703932433742184,0.7041552511482699,0.8198432734935611,0.41922553220915254,-0.0673015873015872,-0.07958639489068997,-0.07977048548720567,1.0682221358992234,0.22060974077532675,0.4427811444565849,0.814996633321193,3.1863388322112945e-50,0.7843499691928527,0.5434380776340111,0.314,0.631,0.537,0.600644550435556,0.6603528388412285
20260818T224445Z_github-32194048388,0,12003,My main impression of this laundry unit comes from the cycle controls: it is neither impressive nor bad after a few weeks of mixed use. I would neither recommend it nor warn people away.,neutral,neutral,0.9999958872795105,True,washing_machine,washing_machine,0.9886479377746582,True,standard,0,0,0,0,long,0,0,main_impression,2026-08-18T22:44:45Z,0.7753968253968253,0.7751497062903335,0.7743950134626484,1.3598625723257347,0.4106371101106923,0.8204761904761905,0.8204378544146588,0.8200707591773474,0.4660999170328733,0.25365443134565074,-0.04507936507936516,-0.045288148124325245,-0.04567574571469901,0.8937626552928615,0.15698267876504157,0.6868328515193265,0.8639607992743241,0.00020464819483944206,0.6288888888888889,0.624346038851494,0.6243847656610643,1.8880654093927844,0.6398352729844793,0.6961904761904761,0.703932433742184,0.7041552511482699,0.8198432734935611,0.41922553220915254,-0.0673015873015872,-0.07958639489068997,-0.07977048548720567,1.0682221358992234,0.22060974077532675,0.4427811444565849,0.814996633321193,3.1863388322112945e-50,0.7843499691928527,0.5434380776340111,0.314,0.631,0.537,0.600644550435556,0.6603528388412285
20260818T224445Z_github-32194048388,0,12004,The apps is what stood out after using it for work and at home; it continues to work without drama. I observed the change only in the new situation. I plan to keep using it. The damn thing surprisde me in a good way. for real. The pattern remained consistent enough to influence my overall assessment.,positive,positive,0.9977541565895081,True,smartphone,television,0.9958029389381409,False,advanced,1,0,1,1,long,0,0,stood_out,2026-08-18T22:44:45Z,0.7753968253968253,0.7751497062903335,0.7743950134626484,1.3598625723257347,0.4106371101106923,0.8204761904761905,0.8204378544146588,0.8200707591773474,0.4660999170328733,0.25365443134565074,-0.04507936507936516,-0.045288148124325245,-0.04567574571469901,0.8937626552928615,0.15698267876504157,0.6868328515193265,0.8639607992743241,0.00020464819483944206,0.6288888888888889,0.624346038851494,0.6243847656610643,1.8880654093927844,0.6398352729844793,0.6961904761904761,0.703932433742184,0.7041552511482699,0.8198432734935611,0.41922553220915254,-0.0673015873015872,-0.07958639489068997,-0.07977048548720567,1.0682221358992234,0.22060974077532675,0.4427811444565849,0.814996633321193,3.1863388322112945e-50,0.7843499691928527,0.5434380776340111,0.314,0.631,0.537,0.600644550435556,0.6603528388412285
20260818T224445Z_github-32194048388,0,12005,"after taking it on a trip, i noticed that the battery life on this work phone keeps acting up. i repeated the check before writing this. this shit should not be happening in normal use. lol.",negative,negative,0.9999963641166687,True,smartphone,smartphone,0.9890757203102112,True,informal,1,0,0,1,long,0,1,noticed,2026-08-18T22:44:45Z,0.7753968253968253,0.7751497062903335,0.7743950134626484,1.3598625723257347,0.4106371101106923,0.8204761904761905,0.8204378544146588,0.8200707591773474,0.4660999170328733,0.25365443134565074,-0.04507936507936516,-0.045288148124325245,-0.04567574571469901,0.8937626552928615,0.15698267876504157,0.6868328515193265,0.8639607992743241,0.00020464819483944206,0.6288888888888889,0.624346038851494,0.6243847656610643,1.8880654093927844,0.6398352729844793,0.6961904761904761,0.703932433742184,0.7041552511482699,0.8198432734935611,0.41922553220915254,-0.0673015873015872,-0.07958639489068997,-0.07977048548720567,1.0682221358992234,0.22060974077532675,0.4427811444565849,0.814996633321193,3.1863388322112945e-50,0.7843499691928527,0.5434380776340111,0.314,0.631,0.537,0.600644550435556,0.6603528388412285
20260818T224445Z_github-32194048388,0,12006,"honestly tho, after taking it on a trip, i noticed that the wireless connection on this living room display is acceptable but the difference became clearer after a few more days. it is adequate for now.",neutral,neutral,0.9999820590019226,True,television,television,0.9771988987922668,True,limited,0,0,0,1,long,0,1,noticed,2026-08-18T22:44:45Z,0.7753968253968253,0.7751497062903335,0.7743950134626484,1.3598625723257347,0.4106371101106923,0.8204761904761905,0.8204378544146588,0.8200707591773474,0.4660999170328733,0.25365443134565074,-0.04507936507936516,-0.045288148124325245,-0.04567574571469901,0.8937626552928615,0.15698267876504157,0.6868328515193265,0.8639607992743241,0.00020464819483944206,0.6288888888888889,0.624346038851494,0.6243847656610643,1.8880654093927844,0.6398352729844793,0.6961904761904761,0.703932433742184,0.7041552511482699,0.8198432734935611,0.41922553220915254,-0.0673015873015872,-0.07958639489068997,-0.07977048548720567,1.0682221358992234,0.22060974077532675,0.4427811444565849,0.814996633321193,3.1863388322112945e-50,0.7843499691928527,0.5434380776340111,0.314,0.631,0.537,0.600644550435556,0.6603528388412285
20260818T224445Z_github-32194048388,0,12007,"that said, the picture quality is difficult to trust, so the experience is not completely one-sided. the video input is what stood out after changing a few settings; it feels ordinary after more use. a second check gave me the same result. lol.",neutral,neutral,0.9988687634468079,True,television,refrigerator,0.9731914401054382,False,informal,0,0,0,1,long,1,0,stood_out,2026-08-18T22:44:45Z,0.7753968253968253,0.7751497062903335,0.7743950134626484,1.3598625723257347,0.4106371101106923,0.8204761904761905,0.8204378544146588,0.8200707591773474,0.4660999170328733,0.25365443134565074,-0.04507936507936516,-0.045288148124325245,-0.04567574571469901,0.8937626552928615,0.15698267876504157,0.6868328515193265,0.8639607992743241,0.00020464819483944206,0.6288888888888889,0.624346038851494,0.6243847656610643,1.8880654093927844,0.6398352729844793,0.6961904761904761,0.703932433742184,0.7041552511482699,0.8198432734935611,0.41922553220915254,-0.0673015873015872,-0.07958639489068997,-0.07977048548720567,1.0682221358992234,0.22060974077532675,0.4427811444565849,0.814996633321193,3.1863388322112945e-50,0.7843499691928527,0.5434380776340111,0.314,0.631,0.537,0.600644550435556,0.6603528388412285
20260818T224445Z_github-32194048388,0,12008,"after useing it for work and at home, i noticed that the video input on this living room display continues to work without drama. by contrast, the wireless connection has been a disappointment. a second check gave me the same result. the damn surprised me in good way.",positive,positive,0.9211965799331665,True,television,television,0.9956417679786682,True,limited,1,0,1,0,long,1,0,noticed,2026-08-18T22:44:45Z,0.7753968253968253,0.7751497062903335,0.7743950134626484,1.3598625723257347,0.4106371101106923,0.8204761904761905,0.8204378544146588,0.8200707591773474,0.4660999170328733,0.25365443134565074,-0.04507936507936516,-0.045288148124325245,-0.04567574571469901,0.8937626552928615,0.15698267876504157,0.6868328515193265,0.8639607992743241,0.00020464819483944206,0.6288888888888889,0.624346038851494,0.6243847656610643,1.8880654093927844,0.6398352729844793,0.6961904761904761,0.703932433742184,0.7041552511482699,0.8198432734935611,0.41922553220915254,-0.0673015873015872,-0.07958639489068997,-0.07977048548720567,1.0682221358992234,0.22060974077532675,0.4427811444565849,0.814996633321193,3.1863388322112945e-50,0.7843499691928527,0.5434380776340111,0.314,0.631,0.537,0.600644550435556,0.6603528388412285
20260818T224445Z_github-32194048388,0,12009,My main impression of this video panel comes from the picture quality: it keeps getting in the way after a few weeks of mixed use. I tried the same thing again later and got a similar result. This shit should not be happening in normal use. 🤷,negative,negative,0.9999961256980896,True,television,refrigerator,0.9882984161376953,False,standard,1,1,0,0,long,0,0,main_impression,2026-08-18T22:44:45Z,0.7753968253968253,0.7751497062903335,0.7743950134626484,1.3598625723257347,0.4106371101106923,0.8204761904761905,0.8204378544146588,0.8200707591773474,0.4660999170328733,0.25365443134565074,-0.04507936507936516,-0.045288148124325245,-0.04567574571469901,0.8937626552928615,0.15698267876504157,0.6868328515193265,0.8639607992743241,0.00020464819483944206,0.6288888888888889,0.624346038851494,0.6243847656610643,1.8880654093927844,0.6398352729844793,0.6961904761904761,0.703932433742184,0.7041552511482699,0.8198432734935611,0.41922553220915254,-0.0673015873015872,-0.07958639489068997,-0.07977048548720567,1.0682221358992234,0.22060974077532675,0.4427811444565849,0.814996633321193,3.1863388322112945e-50,0.7843499691928527,0.5434380776340111,0.314,0.631,0.537,0.600644550435556,0.6603528388412285
20260818T224445Z_github-32194048388,0,12010,"I have been using this video panel after changing a few settings, and the interface has become increasingly unreliable. I noticed the change only in the new situation.",negative,negative,0.9999690651893616,True,television,refrigerator,0.9697366952896118,False,standard,0,0,0,0,medium,0,1,using,2026-08-18T22:44:45Z,0.7753968253968253,0.7751497062903335,0.7743950134626484,1.3598625723257347,0.4106371101106923,0.8204761904761905,0.8204378544146588,0.8200707591773474,0.4660999170328733,0.25365443134565074,-0.04507936507936516,-0.045288148124325245,-0.04567574571469901,0.8937626552928615,0.15698267876504157,0.6868328515193265,0.8639607992743241,0.00020464819483944206,0.6288888888888889,0.624346038851494,0.6243847656610643,1.8880654093927844,0.6398352729844793,0.6961904761904761,0.703932433742184,0.7041552511482699,0.8198432734935611,0.41922553220915254,-0.0673015873015872,-0.07958639489068997,-0.07977048548720567,1.0682221358992234,0.22060974077532675,0.4427811444565849,0.814996633321193,3.1863388322112945e-50,0.7843499691928527,0.5434380776340111,0.314,0.631,0.537,0.600644550435556,0.6603528388412285
